"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"01.02.2020 09:00 - 01.02.2020 10:00","16","17","15","1054","998","951","2532","2630","2692"
"01.02.2020 10:00 - 01.02.2020 11:00","41","51","65","1053","992","965","2553","2619","2600"
"01.02.2020 11:00 - 01.02.2020 12:00","79","79","81","1051","1017","990","2627","2670","2722"
"01.02.2020 12:00 - 01.02.2020 13:00","116","80","65","1049","1041","990","2673","2713","2569"
"01.02.2020 13:00 - 01.02.2020 14:00","108","84","91","1031","1028","951","2680","2742","2589"
"01.02.2020 14:00 - 01.02.2020 15:00","83","78","73","1023","1031","903","2714","2782","2710"
"01.02.2020 15:00 - 01.02.2020 16:00","43","41","36","1066","1050","965","2658","2766","2800"
"01.02.2020 16:00 - 01.02.2020 17:00","8","6","7","1105","1067","978","2723","2835","2954"
"01.02.2020 17:00 - 01.02.2020 18:00","0","0","0","1107","1072","951","2744","2817","2986"
"01.02.2020 18:00 - 01.02.2020 19:00","0","0","0","1075","1050","928","2764","2841","2923"
"01.02.2020 19:00 - 01.02.2020 20:00","0","0","0","1090","1055","949","2793","2843","3146"
"01.02.2020 20:00 - 01.02.2020 21:00","0","0","0","1080","1062","977","2832","2832","3003"
"01.02.2020 21:00 - 01.02.2020 22:00","0","0","0","1077","1063","896","2763","2746","2947"
"01.02.2020 22:00 - 01.02.2020 23:00","0","0","0","1076","1068","313","2729","2611","2977"
"01.02.2020 23:00 - 02.02.2020 00:00","0","0","0","1070","1072","331","2758","2618","2837"
"02.02.2020 00:00 - 02.02.2020 01:00","0","N/A","0","1005","N/A","282","2767","N/A","2787"
"02.02.2020 01:00 - 02.02.2020 02:00","0","N/A","0","1010","N/A","311","2606","N/A","2792"
"02.02.2020 02:00 - 02.02.2020 03:00","0","N/A","0","1044","N/A","328","2599","N/A","2775"
"02.02.2020 03:00 - 02.02.2020 04:00","0","N/A","0","1059","N/A","313","2515","N/A","2498"
"02.02.2020 04:00 - 02.02.2020 05:00","0","N/A","0","1063","N/A","303","2670","N/A","2389"
"02.02.2020 05:00 - 02.02.2020 06:00","0","N/A","0","1069","N/A","322","2556","N/A","2148"
"02.02.2020 06:00 - 02.02.2020 07:00","0","N/A","0","1075","N/A","277","2334","N/A","1857"
"02.02.2020 07:00 - 02.02.2020 08:00","0","N/A","0","1054","N/A","240","2222","N/A","1894"
"02.02.2020 08:00 - 02.02.2020 09:00","10","10","10","965","847","860","2003","1728","1728"
"02.02.2020 09:00 - 02.02.2020 10:00","60","62","60","840","733","694","1842","1557","1571"
"02.02.2020 10:00 - 02.02.2020 11:00","116","126","113","736","615","613","1654","1443","1490"
"02.02.2020 11:00 - 02.02.2020 12:00","159","170","193","658","553","589","1495","1377","1461"
"02.02.2020 12:00 - 02.02.2020 13:00","162","171","189","602","515","570","1454","1298","1455"
"02.02.2020 13:00 - 02.02.2020 14:00","134","150","170","511","450","482","1360","1156","1328"
"02.02.2020 14:00 - 02.02.2020 15:00","96","106","110","425","425","449","1185","984","1141"
"02.02.2020 15:00 - 02.02.2020 16:00","47","55","64","421","411","451","933","811","969"
"02.02.2020 16:00 - 02.02.2020 17:00","10","11","11","427","391","443","775","685","859"
"02.02.2020 17:00 - 02.02.2020 18:00","0","0","0","387","370","393","679","588","767"
"02.02.2020 18:00 - 02.02.2020 19:00","0","0","0","347","355","428","627","543","726"
"02.02.2020 19:00 - 02.02.2020 20:00","0","0","0","333","325","410","564","501","647"
"02.02.2020 20:00 - 02.02.2020 21:00","0","0","0","315","302","405","482","428","596"
"02.02.2020 21:00 - 02.02.2020 22:00","0","0","0","292","343","402","407","363","472"
"02.02.2020 22:00 - 02.02.2020 23:00","0","0","0","263","353","383","343","296","450"
"02.02.2020 23:00 - 03.02.2020 00:00","0","0","0","257","324","445","290","251","361"
"03.02.2020 00:00 - 03.02.2020 01:00","0","N/A","0","345","N/A","395","332","N/A","356"
"03.02.2020 01:00 - 03.02.2020 02:00","0","N/A","0","315","N/A","361","280","N/A","283"
"03.02.2020 02:00 - 03.02.2020 03:00","0","N/A","0","279","N/A","278","235","N/A","246"
"03.02.2020 03:00 - 03.02.2020 04:00","0","N/A","0","254","N/A","297","202","N/A","192"
"03.02.2020 04:00 - 03.02.2020 05:00","0","N/A","0","190","N/A","145","185","N/A","131"
"03.02.2020 05:00 - 03.02.2020 06:00","0","N/A","0","154","N/A","63","173","N/A","142"
"03.02.2020 06:00 - 03.02.2020 07:00","0","N/A","0","143","N/A","25","184","N/A","169"
"03.02.2020 07:00 - 03.02.2020 08:00","0","N/A","0","157","N/A","67","209","N/A","173"
"03.02.2020 08:00 - 03.02.2020 09:00","3","4","4","197","143","141","233","176","176"
"03.02.2020 09:00 - 03.02.2020 10:00","22","22","15","256","215","364","274","219","139"
"03.02.2020 10:00 - 03.02.2020 11:00","52","47","36","368","321","408","341","277","146"
"03.02.2020 11:00 - 03.02.2020 12:00","74","68","51","492","475","517","431","420","245"
"03.02.2020 12:00 - 03.02.2020 13:00","76","58","46","636","664","540","578","607","341"
"03.02.2020 13:00 - 03.02.2020 14:00","68","35","40","744","739","589","840","899","556"
"03.02.2020 14:00 - 03.02.2020 15:00","34","27","39","814","771","656","1326","1400","913"
"03.02.2020 15:00 - 03.02.2020 16:00","13","25","31","910","818","705","1726","1826","1208"
"03.02.2020 16:00 - 03.02.2020 17:00","3","8","8","982","876","717","1994","2085","1041"
"03.02.2020 17:00 - 03.02.2020 18:00","0","0","0","1012","922","707","2076","2154","1379"
"03.02.2020 18:00 - 03.02.2020 19:00","0","0","0","972","981","835","2068","2210","1600"
"03.02.2020 19:00 - 03.02.2020 20:00","0","0","0","1054","1015","925","2069","2260","1581"
"03.02.2020 20:00 - 03.02.2020 21:00","0","0","0","1055","1050","944","2122","2329","1635"
"03.02.2020 21:00 - 03.02.2020 22:00","0","0","0","1022","1059","956","2118","2328","1519"
"03.02.2020 22:00 - 03.02.2020 23:00","0","0","0","994","1078","938","2108","2268","1549"
"03.02.2020 23:00 - 04.02.2020 00:00","0","0","0","1003","1068","962","2085","2293","1221"
"04.02.2020 00:00 - 04.02.2020 01:00","0","N/A","0","877","N/A","921","2053","N/A","1303"
"04.02.2020 01:00 - 04.02.2020 02:00","0","N/A","0","911","N/A","911","2016","N/A","975"
"04.02.2020 02:00 - 04.02.2020 03:00","0","N/A","0","868","N/A","927","2123","N/A","1088"
"04.02.2020 03:00 - 04.02.2020 04:00","0","N/A","0","797","N/A","912","2051","N/A","838"
"04.02.2020 04:00 - 04.02.2020 05:00","0","N/A","0","815","N/A","946","1914","N/A","786"
"04.02.2020 05:00 - 04.02.2020 06:00","0","N/A","0","748","N/A","965","1777","N/A","818"
"04.02.2020 06:00 - 04.02.2020 07:00","0","N/A","0","832","N/A","931","1664","N/A","665"
"04.02.2020 07:00 - 04.02.2020 08:00","0","N/A","0","902","N/A","870","1602","N/A","635"
"04.02.2020 08:00 - 04.02.2020 09:00","4","9","9","902","865","854","1514","661","661"
"04.02.2020 09:00 - 04.02.2020 10:00","21","49","43","902","848","797","1487","756","782"
"04.02.2020 10:00 - 04.02.2020 11:00","52","98","103","949","797","625","1374","926","867"
"04.02.2020 11:00 - 04.02.2020 12:00","97","146","185","861","806","745","1333","1151","1023"
"04.02.2020 12:00 - 04.02.2020 13:00","108","164","201","722","859","735","1269","1359","1196"
"04.02.2020 13:00 - 04.02.2020 14:00","99","153","164","606","830","761","1230","1531","1417"
"04.02.2020 14:00 - 04.02.2020 15:00","68","109","130","697","819","776","1213","1738","1758"
"04.02.2020 15:00 - 04.02.2020 16:00","37","61","74","738","956","973","1152","1823","1790"
"04.02.2020 16:00 - 04.02.2020 17:00","8","14","15","762","1023","944","1208","1955","1884"
"04.02.2020 17:00 - 04.02.2020 18:00","0","0","0","861","1058","1010","1313","1925","1966"
"04.02.2020 18:00 - 04.02.2020 19:00","0","0","0","945","1057","977","1386","1842","1773"
"04.02.2020 19:00 - 04.02.2020 20:00","0","0","0","860","999","917","1354","1687","1467"
"04.02.2020 20:00 - 04.02.2020 21:00","0","0","0","790","948","864","1202","1517","1381"
"04.02.2020 21:00 - 04.02.2020 22:00","0","0","0","816","872","871","1034","1394","1014"
"04.02.2020 22:00 - 04.02.2020 23:00","0","0","0","765","830","566","925","1214","739"
"04.02.2020 23:00 - 05.02.2020 00:00","0","0","0","638","729","495","831","980","652"
"05.02.2020 00:00 - 05.02.2020 01:00","0","N/A","0","620","N/A","227","803","N/A","550"
"05.02.2020 01:00 - 05.02.2020 02:00","0","N/A","0","493","N/A","358","645","N/A","351"
"05.02.2020 02:00 - 05.02.2020 03:00","0","N/A","0","336","N/A","298","578","N/A","364"
"05.02.2020 03:00 - 05.02.2020 04:00","0","N/A","0","213","N/A","109","550","N/A","335"
"05.02.2020 04:00 - 05.02.2020 05:00","0","N/A","0","210","N/A","161","556","N/A","454"
"05.02.2020 05:00 - 05.02.2020 06:00","0","N/A","0","246","N/A","239","596","N/A","606"
"05.02.2020 06:00 - 05.02.2020 07:00","0","N/A","0","305","N/A","431","657","N/A","718"
"05.02.2020 07:00 - 05.02.2020 08:00","0","N/A","0","315","N/A","414","722","N/A","842"
"05.02.2020 08:00 - 05.02.2020 09:00","16","16","16","371","460","460","711","856","856"
"05.02.2020 09:00 - 05.02.2020 10:00","81","81","81","429","388","422","752","888","973"
"05.02.2020 10:00 - 05.02.2020 11:00","151","149","150","479","450","555","826","997","817"
"05.02.2020 11:00 - 05.02.2020 12:00","201","206","259","513","540","543","1024","1236","936"
"05.02.2020 12:00 - 05.02.2020 13:00","212","226","281","645","699","647","1317","1550","1271"
"05.02.2020 13:00 - 05.02.2020 14:00","178","191","220","778","767","774","1586","1816","1742"
"05.02.2020 14:00 - 05.02.2020 15:00","120","121","110","909","913","912","1818","2035","1851"
"05.02.2020 15:00 - 05.02.2020 16:00","60","61","43","1031","1017","891","1933","2107","1858"
"05.02.2020 16:00 - 05.02.2020 17:00","12","11","8","1065","1040","945","2031","2177","2134"
"05.02.2020 17:00 - 05.02.2020 18:00","0","0","0","1061","1053","943","2037","2143","2221"
"05.02.2020 18:00 - 05.02.2020 19:00","0","0","0","1059","1057","967","2075","2167","2323"
"05.02.2020 19:00 - 05.02.2020 20:00","0","0","0","1052","1045","967","2150","2190","2367"
"05.02.2020 20:00 - 05.02.2020 21:00","0","0","0","1051","1057","975","2191","2212","2465"
"05.02.2020 21:00 - 05.02.2020 22:00","0","0","0","1042","1074","988","2198","2214","2304"
"05.02.2020 22:00 - 05.02.2020 23:00","0","0","0","1034","1071","975","2207","2163","2259"
"05.02.2020 23:00 - 06.02.2020 00:00","0","0","0","1015","1051","915","2196","2104","2180"
"06.02.2020 00:00 - 06.02.2020 01:00","0","N/A","0","930","N/A","930","2143","N/A","1900"
"06.02.2020 01:00 - 06.02.2020 02:00","0","N/A","0","927","N/A","900","2051","N/A","1675"
"06.02.2020 02:00 - 06.02.2020 03:00","0","N/A","0","941","N/A","916","2156","N/A","1804"
"06.02.2020 03:00 - 06.02.2020 04:00","0","N/A","0","963","N/A","883","2187","N/A","1614"
"06.02.2020 04:00 - 06.02.2020 05:00","0","N/A","0","981","N/A","836","2169","N/A","1546"
"06.02.2020 05:00 - 06.02.2020 06:00","0","N/A","0","964","N/A","794","2064","N/A","1616"
"06.02.2020 06:00 - 06.02.2020 07:00","0","N/A","0","922","N/A","799","1938","N/A","1719"
"06.02.2020 07:00 - 06.02.2020 08:00","0","N/A","0","910","N/A","918","1891","N/A","1610"
"06.02.2020 08:00 - 06.02.2020 09:00","12","15","15","911","916","922","1806","1817","1817"
"06.02.2020 09:00 - 06.02.2020 10:00","66","74","46","898","854","844","1802","2037","1839"
"06.02.2020 10:00 - 06.02.2020 11:00","129","145","87","889","821","836","1835","2042","1957"
"06.02.2020 11:00 - 06.02.2020 12:00","170","202","127","814","800","870","1919","2124","2182"
"06.02.2020 12:00 - 06.02.2020 13:00","193","200","121","779","813","794","1940","2176","2250"
"06.02.2020 13:00 - 06.02.2020 14:00","174","159","100","751","767","841","1932","2130","2163"
"06.02.2020 14:00 - 06.02.2020 15:00","132","109","79","721","732","792","1887","2050","2158"
"06.02.2020 15:00 - 06.02.2020 16:00","73","62","44","744","765","766","1662","1845","1873"
"06.02.2020 16:00 - 06.02.2020 17:00","20","17","10","769","783","898","1479","1629","1603"
"06.02.2020 17:00 - 06.02.2020 18:00","0","0","0","739","688","714","1264","1357","1256"
"06.02.2020 18:00 - 06.02.2020 19:00","0","0","0","665","597","681","1067","1139","1106"
"06.02.2020 19:00 - 06.02.2020 20:00","0","0","0","575","577","567","878","920","939"
"06.02.2020 20:00 - 06.02.2020 21:00","0","0","0","426","544","508","670","704","764"
"06.02.2020 21:00 - 06.02.2020 22:00","0","0","0","314","430","379","501","557","537"
"06.02.2020 22:00 - 06.02.2020 23:00","0","0","0","251","303","253","375","439","352"
"06.02.2020 23:00 - 07.02.2020 00:00","0","0","0","201","199","185","288","338","233"
"07.02.2020 00:00 - 07.02.2020 01:00","0","N/A","0","140","N/A","133","280","N/A","177"
"07.02.2020 01:00 - 07.02.2020 02:00","0","N/A","0","104","N/A","109","213","N/A","194"
"07.02.2020 02:00 - 07.02.2020 03:00","0","N/A","0","88","N/A","103","182","N/A","197"
"07.02.2020 03:00 - 07.02.2020 04:00","0","N/A","0","82","N/A","133","162","N/A","173"
"07.02.2020 04:00 - 07.02.2020 05:00","0","N/A","0","79","N/A","37","137","N/A","150"
"07.02.2020 05:00 - 07.02.2020 06:00","0","N/A","0","48","N/A","38","97","N/A","116"
"07.02.2020 06:00 - 07.02.2020 07:00","0","N/A","0","28","N/A","11","72","N/A","70"
"07.02.2020 07:00 - 07.02.2020 08:00","0","N/A","0","26","N/A","4","64","N/A","32"
"07.02.2020 08:00 - 07.02.2020 09:00","6","5","5","50","29","31","73","47","47"
"07.02.2020 09:00 - 07.02.2020 10:00","25","23","21","91","75","72","95","107","95"
"07.02.2020 10:00 - 07.02.2020 11:00","47","47","54","133","110","101","138","178","125"
"07.02.2020 11:00 - 07.02.2020 12:00","64","74","68","194","156","152","182","225","162"
"07.02.2020 12:00 - 07.02.2020 13:00","67","87","71","228","196","259","223","249","172"
"07.02.2020 13:00 - 07.02.2020 14:00","56","76","58","254","209","359","249","260","186"
"07.02.2020 14:00 - 07.02.2020 15:00","40","51","37","272","212","378","261","279","177"
"07.02.2020 15:00 - 07.02.2020 16:00","25","28","21","299","238","374","256","292","188"
"07.02.2020 16:00 - 07.02.2020 17:00","6","7","3","338","336","452","283","324","265"
"07.02.2020 17:00 - 07.02.2020 18:00","0","0","0","416","464","629","328","369","339"
"07.02.2020 18:00 - 07.02.2020 19:00","0","0","0","537","577","723","394","469","508"
"07.02.2020 19:00 - 07.02.2020 20:00","0","0","0","701","725","828","510","634","645"
"07.02.2020 20:00 - 07.02.2020 21:00","0","0","0","827","842","880","672","841","907"
"07.02.2020 21:00 - 07.02.2020 22:00","0","0","0","896","900","941","842","1005","1108"
"07.02.2020 22:00 - 07.02.2020 23:00","0","0","0","949","956","934","984","1116","1258"
"07.02.2020 23:00 - 08.02.2020 00:00","0","0","0","990","1017","965","1090","1210","1360"
"08.02.2020 00:00 - 08.02.2020 01:00","0","N/A","0","1016","N/A","925","1447","N/A","1283"
"08.02.2020 01:00 - 08.02.2020 02:00","0","N/A","0","1037","N/A","957","1477","N/A","1404"
"08.02.2020 02:00 - 08.02.2020 03:00","0","N/A","0","1067","N/A","964","1580","N/A","1444"
"08.02.2020 03:00 - 08.02.2020 04:00","0","N/A","0","1091","N/A","955","1577","N/A","1465"
"08.02.2020 04:00 - 08.02.2020 05:00","0","N/A","0","1086","N/A","957","1578","N/A","1449"
"08.02.2020 05:00 - 08.02.2020 06:00","0","N/A","0","1082","N/A","969","1549","N/A","1473"
"08.02.2020 06:00 - 08.02.2020 07:00","0","N/A","0","1089","N/A","950","1501","N/A","1358"
"08.02.2020 07:00 - 08.02.2020 08:00","0","N/A","0","1107","N/A","960","1496","N/A","1317"
"08.02.2020 08:00 - 08.02.2020 09:00","19","20","20","1089","953","951","1470","1302","1302"
"08.02.2020 09:00 - 08.02.2020 10:00","67","75","81","1077","962","910","1522","1382","1377"
"08.02.2020 10:00 - 08.02.2020 11:00","89","109","124","1072","975","892","1499","1435","1355"
"08.02.2020 11:00 - 08.02.2020 12:00","96","106","114","1080","1004","872","1463","1423","1272"
"08.02.2020 12:00 - 08.02.2020 13:00","92","81","109","1078","1030","874","1427","1398","1162"
"08.02.2020 13:00 - 08.02.2020 14:00","67","62","73","1072","1025","856","1447","1431","1140"
"08.02.2020 14:00 - 08.02.2020 15:00","42","44","51","1072","1020","857","1482","1500","1147"
"08.02.2020 15:00 - 08.02.2020 16:00","20","23","17","1024","936","817","1404","1455","1068"
"08.02.2020 16:00 - 08.02.2020 17:00","4","5","5","932","807","744","1363","1404","1062"
"08.02.2020 17:00 - 08.02.2020 18:00","0","0","0","860","718","710","1248","1247","1026"
"08.02.2020 18:00 - 08.02.2020 19:00","0","0","0","860","713","656","1152","1149","1104"
"08.02.2020 19:00 - 08.02.2020 20:00","0","0","0","843","775","636","1139","1128","1117"
"08.02.2020 20:00 - 08.02.2020 21:00","0","0","0","902","907","837","1178","1154","1060"
"08.02.2020 21:00 - 08.02.2020 22:00","0","0","0","988","983","935","1254","1231","962"
"08.02.2020 22:00 - 08.02.2020 23:00","0","0","0","1008","1010","917","1344","1312","1197"
"08.02.2020 23:00 - 09.02.2020 00:00","0","0","0","980","1024","939","1404","1406","1469"
"09.02.2020 00:00 - 09.02.2020 01:00","0","N/A","0","952","N/A","817","1710","N/A","1661"
"09.02.2020 01:00 - 09.02.2020 02:00","0","N/A","0","960","N/A","812","1826","N/A","1904"
"09.02.2020 02:00 - 09.02.2020 03:00","0","N/A","0","983","N/A","927","2097","N/A","1881"
"09.02.2020 03:00 - 09.02.2020 04:00","0","N/A","0","1016","N/A","980","2282","N/A","1681"
"09.02.2020 04:00 - 09.02.2020 05:00","0","N/A","0","1039","N/A","972","2495","N/A","1880"
"09.02.2020 05:00 - 09.02.2020 06:00","0","N/A","0","1054","N/A","977","2624","N/A","2314"
"09.02.2020 06:00 - 09.02.2020 07:00","0","N/A","0","1076","N/A","976","2659","N/A","2828"
"09.02.2020 07:00 - 09.02.2020 08:00","0","N/A","0","1079","N/A","969","2743","N/A","2893"
"09.02.2020 08:00 - 09.02.2020 09:00","6","2","2","1028","924","920","2817","2904","2904"
"09.02.2020 09:00 - 09.02.2020 10:00","18","10","10","920","833","861","2910","2993","3126"
"09.02.2020 10:00 - 09.02.2020 11:00","32","21","10","894","784","895","2876","2960","3233"
"09.02.2020 11:00 - 09.02.2020 12:00","57","30","14","985","801","813","2857","2931","3155"
"09.02.2020 12:00 - 09.02.2020 13:00","46","28","25","977","817","829","2728","2833","3116"
"09.02.2020 13:00 - 09.02.2020 14:00","24","22","14","929","777","825","2668","2734","3042"
"09.02.2020 14:00 - 09.02.2020 15:00","18","18","9","902","699","728","2692","2671","2932"
"09.02.2020 15:00 - 09.02.2020 16:00","12","12","7","861","699","636","2573","2501","2714"
"09.02.2020 16:00 - 09.02.2020 17:00","3","3","1","799","669","577","2554","2418","2624"
"09.02.2020 17:00 - 09.02.2020 18:00","0","0","0","659","660","621","2412","2400","2433"
"09.02.2020 18:00 - 09.02.2020 19:00","0","0","0","654","738","873","2299","2537","2191"
"09.02.2020 19:00 - 09.02.2020 20:00","0","0","0","714","899","1034","2405","2729","2842"
"09.02.2020 20:00 - 09.02.2020 21:00","0","0","0","771","975","1055","2699","2867","2826"
"09.02.2020 21:00 - 09.02.2020 22:00","0","0","0","878","990","1080","2859","2940","3011"
"09.02.2020 22:00 - 09.02.2020 23:00","0","0","0","946","1047","1024","2955","2972","3006"
"09.02.2020 23:00 - 10.02.2020 00:00","0","0","0","1002","1053","1037","2996","2985","2905"
"10.02.2020 00:00 - 10.02.2020 01:00","0","N/A","0","1033","N/A","884","2802","N/A","2864"
"10.02.2020 01:00 - 10.02.2020 02:00","0","N/A","0","1032","N/A","392","2664","N/A","2981"
"10.02.2020 02:00 - 10.02.2020 03:00","0","N/A","0","1044","N/A","421","2846","N/A","3087"
"10.02.2020 03:00 - 10.02.2020 04:00","0","N/A","0","1051","N/A","361","2849","N/A","2909"
"10.02.2020 04:00 - 10.02.2020 05:00","0","N/A","0","1050","N/A","356","2971","N/A","2907"
"10.02.2020 05:00 - 10.02.2020 06:00","0","N/A","0","1056","N/A","373","2895","N/A","2911"
"10.02.2020 06:00 - 10.02.2020 07:00","0","N/A","0","1076","N/A","1030","2803","N/A","2835"
"10.02.2020 07:00 - 10.02.2020 08:00","0","N/A","0","1085","N/A","1042","2827","N/A","2110"
"10.02.2020 08:00 - 10.02.2020 09:00","10","10","10","1075","1031","1029","2862","1893","1893"
"10.02.2020 09:00 - 10.02.2020 10:00","45","36","33","1077","1031","674","2993","2960","2244"
"10.02.2020 10:00 - 10.02.2020 11:00","87","68","73","1083","1056","995","3030","3065","2282"
"10.02.2020 11:00 - 10.02.2020 12:00","107","110","106","1073","1063","1044","3087","3128","2751"
"10.02.2020 12:00 - 10.02.2020 13:00","129","124","121","1078","1055","1040","3021","3095","2942"
"10.02.2020 13:00 - 10.02.2020 14:00","128","115","123","1068","1026","1030","3003","3053","2734"
"10.02.2020 14:00 - 10.02.2020 15:00","106","86","115","1069","1031","1045","3069","3090","2704"
"10.02.2020 15:00 - 10.02.2020 16:00","66","61","75","1080","1047","1044","2994","3023","2942"
"10.02.2020 16:00 - 10.02.2020 17:00","22","21","17","1089","1059","1052","3069","3095","2462"
"10.02.2020 17:00 - 10.02.2020 18:00","0","0","0","1092","1069","1055","3046","3046","2329"
"10.02.2020 18:00 - 10.02.2020 19:00","0","0","0","1075","1061","969","2983","2962","2128"
"10.02.2020 19:00 - 10.02.2020 20:00","0","0","0","1063","1060","999","2895","2770","1930"
"10.02.2020 20:00 - 10.02.2020 21:00","0","0","0","1066","1059","976","2764","2541","1880"
"10.02.2020 21:00 - 10.02.2020 22:00","0","0","0","1064","1051","995","2631","2383","1750"
"10.02.2020 22:00 - 10.02.2020 23:00","0","0","0","1067","1073","1071","2545","2315","1824"
"10.02.2020 23:00 - 11.02.2020 00:00","0","0","0","1063","1076","1025","2511","2235","1969"
"11.02.2020 00:00 - 11.02.2020 01:00","0","N/A","0","1018","N/A","1015","2173","N/A","1869"
"11.02.2020 01:00 - 11.02.2020 02:00","0","N/A","0","1008","N/A","1021","2125","N/A","1734"
"11.02.2020 02:00 - 11.02.2020 03:00","0","N/A","0","1015","N/A","992","2325","N/A","1830"
"11.02.2020 03:00 - 11.02.2020 04:00","0","N/A","0","1034","N/A","1050","2399","N/A","1893"
"11.02.2020 04:00 - 11.02.2020 05:00","0","N/A","0","1043","N/A","1043","2423","N/A","1688"
"11.02.2020 05:00 - 11.02.2020 06:00","0","N/A","0","1048","N/A","1035","2516","N/A","1615"
"11.02.2020 06:00 - 11.02.2020 07:00","0","N/A","0","1063","N/A","1026","2506","N/A","1590"
"11.02.2020 07:00 - 11.02.2020 08:00","0","N/A","0","1064","N/A","1040","2678","N/A","1661"
"11.02.2020 08:00 - 11.02.2020 09:00","17","15","15","1037","1044","1043","2747","2317","2317"
"11.02.2020 09:00 - 11.02.2020 10:00","72","62","42","1022","1042","1036","2838","2642","2535"
"11.02.2020 10:00 - 11.02.2020 11:00","101","124","64","1034","1046","1046","2892","2821","2612"
"11.02.2020 11:00 - 11.02.2020 12:00","124","154","130","1049","1058","1054","2959","2970","2703"
"11.02.2020 12:00 - 11.02.2020 13:00","157","163","133","1066","1045","1035","2972","3028","2704"
"11.02.2020 13:00 - 11.02.2020 14:00","134","144","119","1059","1023","1029","2939","2998","2779"
"11.02.2020 14:00 - 11.02.2020 15:00","94","107","78","1060","1028","1047","2989","3036","2798"
"11.02.2020 15:00 - 11.02.2020 16:00","68","71","50","1070","1044","1036","2891","2915","2642"
"11.02.2020 16:00 - 11.02.2020 17:00","24","25","13","1074","1043","1046","3066","3043","2124"
"11.02.2020 17:00 - 11.02.2020 18:00","0","0","0","1071","1046","1009","3047","3032","2004"
"11.02.2020 18:00 - 11.02.2020 19:00","0","0","0","1053","1033","989","2983","2998","2131"
"11.02.2020 19:00 - 11.02.2020 20:00","0","0","0","1044","1033","963","2962","2926","1888"
